,City,Date,PM2.5,PM10,NO2,CO,SO2,O3
50717,Talcher,9/4/2020,78.0,79.0,11.0,2.0,12.0,15.0
50718,Talcher,9/5/2020,76.0,76.0,10.0,2.0,8.0,22.0
50719,Talcher,9/6/2020,77.0,71.0,9.0,2.0,7.0,28.0
50720,Talcher,9/7/2020,75.0,69.0,11.0,3.0,9.0,23.0
50721,Talcher,9/9/2020,109.0,84.0,16.0,4.0,13.0,18.0
50722,Talcher,9/10/2020,86.0,74.0,9.0,3.0,12.0,23.0
50723,Talcher,9/12/2020,63.0,63.0,11.0,2.0,7.0,17.0
50724,Talcher,9/13/2020,63.0,62.0,10.0,3.0,6.0,20.0
50725,Talcher,9/14/2020,63.0,61.0,15.0,3.0,8.0,14.0
50726,Talcher,9/15/2020,70.0,63.0,19.0,3.0,8.0,12.0
50727,Talcher,9/16/2020,59.0,68.0,21.0,3.0,9.0,25.0
50728,Talcher,9/17/2020,69.0,74.0,18.0,4.0,13.0,21.0
50729,Talcher,9/18/2020,74.0,68.0,12.0,3.0,7.0,26.0
50730,Talcher,9/19/2020,65.0,89.0,7.0,5.0,11.0,15.0
50731,Talcher,9/20/2020,84.0,60.0,7.0,4.0,8.0,17.0
50732,Talcher,9/21/2020,72.0,65.0,5.0,4.0,7.0,12.0
50733,Talcher,9/22/2020,68.0,65.0,5.0,3.0,8.0,16.0
50734,Talcher,9/23/2020,66.0,64.0,5.0,3.0,7.0,17.0
50735,Talcher,9/24/2020,71.0,70.0,3.0,4.0,7.0,14.0
50736,Talcher,9/25/2020,59.0,79.0,5.0,6.0,7.0,14.0
50737,Talcher,9/26/2020,81.0,86.0,5.0,6.0,8.0,23.0
50738,Talcher,9/27/2020,94.0,80.0,4.0,5.0,7.0,21.0
50739,Talcher,9/28/2020,86.0,75.0,4.0,5.0,8.0,27.0
50740,Talcher,9/29/2020,77.0,96.0,6.0,8.0,13.0,17.0
50741,Talcher,9/30/2020,111.0,70.0,4.0,6.0,8.0,14.0
50742,Talcher,10/1/2020,76.0,60.0,2.0,5.0,7.0,12.0
50743,Talcher,10/2/2020,72.0,54.0,2.0,6.0,8.0,11.0
50744,Talcher,10/3/2020,62.0,56.0,4.0,7.0,8.0,16.0
50745,Talcher,10/4/2020,74.0,65.0,4.0,7.0,9.0,19.0
50746,Talcher,10/5/2020,77.0,65.0,3.0,6.0,8.0,33.0
50747,Talcher,10/6/2020,70.0,64.0,1.0,5.0,7.0,20.0
50748,Talcher,10/7/2020,68.0,58.0,3.0,5.0,7.0,30.0
50749,Talcher,10/8/2020,64.0,84.0,1.0,6.0,9.0,18.0
50750,Talcher,10/9/2020,93.0,65.0,4.0,8.0,7.0,18.0
50751,Talcher,10/10/2020,75.0,64.0,4.0,15.0,8.0,22.0
50752,Talcher,10/11/2020,78.0,51.0,3.0,11.0,7.0,20.0
50753,Talcher,10/12/2020,71.0,51.0,2.0,9.0,6.0,16.0
50754,Talcher,10/13/2020,66.0,51.0,2.0,9.0,6.0,12.0
50755,Talcher,10/14/2020,61.0,57.0,5.0,11.0,6.0,11.0
50756,Talcher,10/15/2020,66.0,59.0,11.0,12.0,7.0,16.0
50757,Talcher,10/16/2020,66.0,51.0,3.0,15.0,8.0,13.0
50758,Talcher,10/17/2020,82.0,51.0,4.0,15.0,9.0,17.0
50759,Talcher,10/18/2020,80.0,50.0,3.0,12.0,7.0,15.0
50760,Talcher,10/19/2020,67.0,57.0,3.0,11.0,7.0,20.0
50761,Talcher,10/20/2020,78.0,62.0,4.0,17.0,7.0,28.0
50762,Talcher,10/21/2020,88.0,57.0,9.0,18.0,8.0,10.0
50763,Talcher,10/22/2020,79.0,59.0,8.0,15.0,8.0,17.0
50764,Talcher,10/23/2020,81.0,73.0,7.0,16.0,9.0,19.0
50765,Talcher,10/24/2020,110.0,75.0,8.0,15.0,10.0,30.0
50766,Talcher,10/26/2020,111.0,71.0,66.0,20.0,16.0,37.0
50767,Talcher,10/27/2020,106.0,73.0,76.0,9.0,17.0,39.0
50768,Talcher,10/28/2020,111.0,58.0,55.0,1.0,15.0,40.0
50769,Talcher,10/29/2020,81.0,71.0,59.0,2.0,17.0,42.0
50770,Talcher,10/30/2020,106.0,73.0,76.0,7.0,17.0,36.0
50771,Talcher,10/31/2020,111.0,64.0,44.0,14.0,14.0,32.0
50772,Talcher,11/1/2020,92.0,70.0,55.0,13.0,15.0,46.0
50773,Talcher,11/2/2020,106.0,85.0,55.0,13.0,17.0,53.0
50774,Talcher,11/3/2020,130.0,86.0,55.0,8.0,17.0,45.0
50775,Talcher,11/4/2020,129.0,90.0,44.0,14.0,18.0,46.0
50776,Talcher,11/5/2020,140.0,95.0,57.0,18.0,19.0,57.0
50777,Talcher,11/6/2020,144.0,82.0,78.0,16.0,20.0,43.0
50778,Talcher,11/7/2020,124.0,77.0,61.0,13.0,17.0,45.0
50779,Talcher,11/8/2020,119.0,78.0,48.0,12.0,17.0,32.0
50780,Talcher,11/9/2020,121.0,64.0,23.0,13.0,13.0,30.0
50781,Talcher,11/10/2020,97.0,73.0,12.0,13.0,13.0,30.0
50782,Talcher,11/11/2020,109.0,74.0,15.0,13.0,13.0,21.0
50783,Talcher,11/12/2020,111.0,75.0,18.0,12.0,14.0,36.0
50784,Talcher,11/13/2020,114.0,91.0,19.0,15.0,19.0,42.0
50785,Talcher,11/14/2020,127.0,91.0,19.0,13.0,15.0,34.0
50786,Talcher,11/15/2020,138.0,76.0,49.0,10.0,12.0,39.0
50787,Talcher,11/16/2020,117.0,84.0,51.0,15.0,17.0,34.0
50788,Talcher,11/17/2020,133.0,71.0,38.0,9.0,9.0,18.0
50789,Talcher,11/18/2020,107.0,73.0,11.0,9.0,4.0,26.0
50790,Talcher,11/19/2020,112.0,75.0,10.0,10.0,8.0,21.0
50791,Talcher,11/20/2020,111.0,70.0,6.0,10.0,9.0,26.0
50792,Talcher,11/21/2020,107.0,79.0,7.0,11.0,12.0,33.0
50793,Talcher,11/22/2020,121.0,79.0,7.0,11.0,10.0,41.0
50794,Talcher,11/23/2020,124.0,90.0,7.0,13.0,11.0,39.0
50795,Talcher,11/24/2020,135.0,92.0,4.0,17.0,11.0,34.0
50796,Talcher,11/25/2020,142.0,94.0,19.0,31.0,12.0,8.0
50797,Talcher,11/26/2020,142.0,85.0,8.0,22.0,12.0,20.0
50798,Talcher,11/27/2020,132.0,75.0,6.0,12.0,11.0,35.0
50799,Talcher,11/28/2020,114.0,83.0,10.0,19.0,19.0,42.0
50800,Talcher,11/29/2020,124.0,82.0,11.0,21.0,22.0,38.0
50801,Talcher,11/30/2020,127.0,96.0,13.0,23.0,22.0,47.0
50802,Talcher,12/1/2020,145.0,96.0,13.0,15.0,23.0,37.0
50803,Talcher,12/2/2020,149.0,99.0,11.0,13.0,24.0,36.0
50804,Talcher,12/3/2020,152.0,102.0,11.0,13.0,18.0,41.0
50805,Talcher,12/4/2020,154.0,112.0,17.0,19.0,34.0,30.0
50806,Talcher,12/5/2020,155.0,109.0,15.0,18.0,23.0,40.0
50807,Talcher,12/6/2020,153.0,99.0,16.0,15.0,22.0,35.0
50808,Talcher,12/7/2020,148.0,90.0,21.0,11.0,23.0,37.0
50809,Talcher,12/8/2020,143.0,86.0,22.0,12.0,20.0,30.0
50810,Talcher,12/9/2020,136.0,89.0,22.0,14.0,21.0,29.0
50811,Talcher,12/10/2020,139.0,91.0,11.0,14.0,21.0,36.0
50812,Talcher,12/11/2020,144.0,100.0,21.0,18.0,31.0,27.0
50813,Talcher,12/12/2020,153.0,98.0,15.0,15.0,21.0,32.0
50814,Talcher,12/13/2020,146.0,96.0,5.0,12.0,20.0,31.0
50815,Talcher,12/14/2020,145.0,89.0,11.0,7.0,7.0,41.0
50816,Talcher,12/15/2020,140.0,86.0,23.0,6.0,5.0,23.0
50817,Talcher,12/16/2020,134.0,89.0,23.0,12.0,4.0,27.0
50818,Talcher,12/17/2020,134.0,83.0,17.0,10.0,3.0,31.0
50819,Talcher,12/18/2020,128.0,97.0,20.0,16.0,3.0,27.0
50820,Talcher,12/19/2020,142.0,85.0,22.0,12.0,2.0,16.0
50821,Talcher,12/20/2020,130.0,82.0,19.0,12.0,2.0,32.0
50822,Talcher,12/21/2020,129.0,97.0,22.0,20.0,6.0,34.0
50823,Talcher,12/22/2020,141.0,109.0,18.0,19.0,9.0,7.0
50824,Talcher,12/23/2020,157.0,127.0,19.0,16.0,19.0,16.0
50825,Talcher,12/24/2020,166.0,112.0,17.0,13.0,15.0,15.0
50826,Talcher,12/25/2020,159.0,115.0,15.0,13.0,15.0,18.0
50827,Talcher,12/26/2020,164.0,113.0,15.0,12.0,18.0,16.0
50828,Talcher,12/27/2020,160.0,110.0,13.0,9.0,15.0,15.0
50829,Talcher,12/28/2020,159.0,99.0,13.0,8.0,9.0,16.0
50830,Talcher,12/29/2020,150.0,106.0,16.0,12.0,19.0,39.0
50831,Talcher,12/30/2020,156.0,120.0,13.0,11.0,12.0,7.0
50832,Talcher,12/31/2020,166.0,124.0,13.0,10.0,13.0,22.0
50833,Talcher,1/1/2021,167.0,105.0,12.0,10.0,12.0,16.0
50834,Talcher,1/2/2021,155.0,111.0,12.0,13.0,11.0,20.0
50835,Talcher,1/3/2021,161.0,106.0,11.0,10.0,10.0,18.0
50836,Talcher,1/4/2021,157.0,110.0,13.0,11.0,10.0,19.0
50837,Talcher,1/5/2021,161.0,110.0,11.0,13.0,14.0,16.0
50838,Talcher,1/6/2021,153.0,117.0,18.0,22.0,29.0,22.0
50839,Talcher,1/7/2021,143.0,90.0,11.0,17.0,15.0,31.0
50840,Talcher,1/8/2021,136.0,93.0,13.0,15.0,21.0,32.0
50841,Talcher,1/9/2021,140.0,118.0,13.0,20.0,11.0,16.0
50842,Talcher,1/10/2021,139.0,103.0,16.0,26.0,23.0,18.0
50843,Talcher,1/11/2021,137.0,88.0,14.0,15.0,17.0,30.0
50844,Talcher,1/12/2021,138.0,76.0,8.0,9.0,9.0,23.0
50845,Talcher,1/13/2021,133.0,73.0,10.0,10.0,14.0,37.0
50846,Talcher,1/14/2021,115.0,93.0,17.0,10.0,9.0,16.0
50847,Talcher,1/15/2021,134.0,99.0,32.0,10.0,12.0,17.0
50848,Talcher,1/16/2021,137.0,101.0,54.0,8.0,8.0,18.0
50849,Talcher,1/17/2021,152.0,95.0,97.0,9.0,7.0,18.0
50850,Talcher,1/18/2021,156.0,112.0,99.0,16.0,11.0,15.0
50851,Talcher,1/19/2021,161.0,112.0,98.0,16.0,11.0,14.0
50852,Talcher,1/20/2021,150.0,94.0,77.0,12.0,20.0,32.0
50853,Talcher,1/29/2021,127.0,77.0,1.0,11.0,3.0,31.0
50854,Talcher,1/30/2021,139.0,91.0,1.0,16.0,8.0,37.0
50855,Talcher,1/31/2021,141.0,91.0,1.0,16.0,8.0,50.0
50856,Talcher,2/1/2021,141.0,101.0,1.0,15.0,9.0,37.0
50857,Talcher,2/2/2021,142.0,97.0,1.0,16.0,9.0,12.0
50858,Talcher,2/3/2021,133.0,98.0,1.0,15.0,9.0,17.0
50859,Talcher,2/4/2021,137.0,103.0,1.0,14.0,8.0,20.0
50860,Talcher,2/5/2021,147.0,113.0,1.0,22.0,9.0,20.0
50861,Talcher,2/6/2021,154.0,80.0,1.0,13.0,8.0,19.0
50862,Talcher,2/7/2021,127.0,88.0,1.0,13.0,9.0,16.0
50863,Talcher,2/8/2021,136.0,114.0,1.0,17.0,9.0,20.0
50864,Talcher,2/9/2021,153.0,126.0,1.0,18.0,8.0,14.0
50865,Talcher,2/10/2021,154.0,110.0,1.0,14.0,8.0,14.0
50866,Talcher,3/3/2021,148.0,119.0,5.0,21.0,3.0,24.0
50867,Talcher,3/4/2021,160.0,109.0,14.0,19.0,2.0,17.0
50868,Talcher,3/6/2021,146.0,112.0,28.0,28.0,2.0,23.0
50869,Talcher,3/7/2021,180.0,73.0,32.0,17.0,1.0,11.0
50870,Talcher,3/8/2021,140.0,53.0,18.0,11.0,6.0,14.0
50871,Talcher,3/17/2021,103.0,55.0,1.0,14.0,3.0,17.0
50872,Talcher,3/18/2021,118.0,68.0,3.0,21.0,3.0,17.0
50873,Talcher,3/19/2021,132.0,70.0,6.0,19.0,3.0,20.0
50874,Talcher,3/20/2021,141.0,71.0,6.0,24.0,2.0,21.0
50875,Talcher,3/21/2021,138.0,83.0,6.0,22.0,6.0,22.0
50876,Talcher,3/22/2021,146.0,57.0,6.0,14.0,9.0,18.0
50877,Talcher,3/23/2021,115.0,57.0,6.0,16.0,13.0,18.0
50878,Talcher,3/24/2021,117.0,61.0,6.0,20.0,14.0,24.0
50879,Talcher,3/25/2021,117.0,44.0,6.0,14.0,9.0,25.0
50880,Talcher,3/26/2021,101.0,30.0,6.0,13.0,7.0,23.0
50881,Talcher,3/27/2021,78.0,55.0,6.0,15.0,5.0,23.0
50882,Talcher,3/28/2021,121.0,33.0,6.0,13.0,4.0,20.0
50883,Talcher,3/29/2021,85.0,63.0,6.0,22.0,6.0,19.0
50884,Talcher,3/30/2021,119.0,62.0,6.0,16.0,7.0,19.0
50885,Talcher,3/31/2021,129.0,80.0,6.0,26.0,9.0,23.0
50886,Talcher,4/1/2021,137.0,25.0,6.0,10.0,6.0,19.0
50887,Talcher,4/2/2021,74.0,23.0,6.0,8.0,4.0,14.0
50888,Talcher,4/3/2021,70.0,32.0,6.0,10.0,3.0,17.0
50889,Talcher,4/4/2021,74.0,29.0,6.0,10.0,3.0,16.0
50890,Talcher,4/5/2021,79.0,24.0,6.0,9.0,5.0,16.0
50891,Talcher,4/6/2021,70.0,33.0,6.0,8.0,6.0,16.0
50892,Talcher,4/7/2021,80.0,65.0,31.0,9.0,21.0,17.0
50893,Talcher,4/8/2021,126.0,85.0,6.0,12.0,28.0,21.0
50894,Talcher,4/9/2021,169.0,84.0,6.0,11.0,25.0,19.0
50895,Talcher,4/10/2021,124.0,110.0,6.0,12.0,20.0,23.0
50896,Talcher,4/11/2021,158.0,182.0,6.0,18.0,25.0,23.0
50897,Talcher,4/12/2021,150.0,77.0,6.0,13.0,20.0,25.0
50898,Talcher,4/13/2021,89.0,77.0,6.0,13.0,14.0,21.0
50899,Talcher,4/14/2021,86.0,135.0,13.0,19.0,19.0,20.0
50900,Talcher,4/15/2021,95.0,63.0,57.0,12.0,19.0,24.0
50901,Talcher,4/16/2021,74.0,46.0,6.0,11.0,15.0,25.0
50902,Talcher,4/17/2021,88.0,38.0,6.0,10.0,11.0,21.0
50903,Talcher,4/18/2021,77.0,64.0,40.0,15.0,17.0,20.0
50904,Talcher,4/19/2021,75.0,49.0,16.0,11.0,21.0,22.0
50905,Talcher,4/20/2021,74.0,60.0,6.0,13.0,15.0,24.0
50906,Talcher,4/21/2021,83.0,47.0,6.0,11.0,9.0,24.0
50907,Talcher,4/22/2021,84.0,54.0,6.0,12.0,12.0,17.0
50908,Talcher,4/23/2021,108.0,136.0,6.0,20.0,14.0,25.0
50909,Talcher,4/24/2021,110.0,102.0,6.0,15.0,9.0,25.0
50910,Talcher,4/25/2021,72.0,75.0,6.0,14.0,8.0,27.0
50911,Talcher,4/26/2021,74.0,65.0,12.0,15.0,12.0,25.0
50912,Talcher,4/27/2021,71.0,58.0,12.0,13.0,17.0,25.0
50913,Talcher,4/28/2021,92.0,42.0,12.0,11.0,17.0,16.0
50914,Talcher,4/29/2021,77.0,47.0,12.0,11.0,15.0,21.0
50915,Talcher,4/30/2021,84.0,58.0,14.0,13.0,14.0,31.0
50916,Talcher,5/1/2021,91.0,52.0,14.0,13.0,13.0,24.0
50917,Talcher,5/2/2021,99.0,78.0,20.0,19.0,12.0,20.0
50918,Talcher,5/3/2021,107.0,42.0,15.0,13.0,10.0,16.0
50919,Talcher,5/4/2021,74.0,41.0,15.0,12.0,9.0,15.0
50920,Talcher,5/5/2021,83.0,32.0,14.0,12.0,9.0,15.0
50921,Talcher,5/6/2021,73.0,41.0,12.0,13.0,8.0,15.0
50922,Talcher,5/7/2021,90.0,38.0,14.0,15.0,12.0,18.0
50923,Talcher,5/8/2021,94.0,38.0,13.0,13.0,8.0,17.0
50924,Talcher,5/14/2021,123.0,34.0,10.0,13.0,7.0,13.0
50925,Talcher,5/15/2021,66.0,20.0,7.0,12.0,6.0,9.0
50926,Talcher,5/16/2021,33.0,32.0,9.0,13.0,6.0,16.0
50927,Talcher,5/17/2021,57.0,24.0,8.0,12.0,4.0,13.0
50928,Talcher,5/18/2021,41.0,39.0,10.0,14.0,6.0,20.0
50929,Talcher,5/19/2021,67.0,39.0,9.0,13.0,6.0,14.0
50930,Talcher,5/20/2021,48.0,32.0,11.0,15.0,5.0,15.0
50931,Talcher,5/21/2021,57.0,45.0,14.0,16.0,11.0,17.0
50932,Talcher,5/22/2021,75.0,60.0,14.0,16.0,7.0,21.0
50933,Talcher,5/23/2021,92.0,84.0,15.0,19.0,7.0,21.0
50934,Talcher,5/24/2021,95.0,58.0,13.0,21.0,9.0,16.0
50935,Talcher,5/25/2021,84.0,63.0,10.0,16.0,4.0,9.0
50936,Talcher,5/26/2021,116.0,22.0,11.0,17.0,4.0,7.0
50937,Talcher,6/1/2021,88.0,54.0,15.0,22.0,9.0,12.0
50938,Talcher,6/2/2021,92.0,63.0,17.0,23.0,12.0,23.0
50939,Talcher,6/3/2021,97.0,48.0,14.0,18.0,4.0,16.0
50940,Talcher,6/4/2021,82.0,36.0,12.0,16.0,2.0,14.0
50941,Talcher,6/5/2021,71.0,44.0,14.0,17.0,2.0,16.0
50942,Talcher,6/6/2021,79.0,37.0,14.0,16.0,2.0,11.0
50943,Talcher,6/7/2021,77.0,42.0,16.0,17.0,3.0,16.0
50944,Talcher,6/8/2021,96.0,35.0,18.0,22.0,4.0,11.0
50945,Talcher,6/9/2021,87.0,42.0,18.0,19.0,2.0,13.0
50946,Talcher,6/10/2021,73.0,49.0,22.0,21.0,4.0,12.0
50947,Talcher,6/11/2021,95.0,45.0,24.0,22.0,5.0,14.0
50948,Talcher,6/12/2021,85.0,36.0,22.0,22.0,3.0,9.0
50949,Talcher,6/13/2021,89.0,43.0,24.0,19.0,1.0,9.0
50950,Talcher,6/14/2021,59.0,43.0,27.0,20.0,2.0,10.0
50951,Talcher,6/15/2021,71.0,41.0,23.0,20.0,2.0,10.0
50952,Talcher,6/16/2021,83.0,27.0,18.0,20.0,2.0,8.0
50953,Talcher,6/17/2021,69.0,38.0,17.0,24.0,3.0,6.0
50954,Talcher,6/18/2021,80.0,45.0,18.0,29.0,7.0,6.0
50955,Talcher,6/19/2021,118.0,57.0,19.0,32.0,6.0,9.0
50956,Talcher,6/20/2021,77.0,71.0,19.0,25.0,4.0,8.0
50957,Talcher,6/21/2021,101.0,57.0,18.0,23.0,4.0,6.0
50958,Talcher,6/22/2021,107.0,32.0,16.0,19.0,2.0,7.0
50959,Talcher,6/23/2021,64.0,36.0,17.0,22.0,3.0,8.0
50960,Talcher,6/24/2021,90.0,43.0,18.0,22.0,2.0,9.0
50961,Talcher,6/25/2021,93.0,50.0,17.0,21.0,2.0,15.0
50962,Talcher,6/26/2021,89.0,28.0,15.0,17.0,1.0,7.0
50963,Talcher,6/27/2021,63.0,26.0,16.0,17.0,1.0,10.0
50964,Talcher,6/28/2021,66.0,32.0,16.0,17.0,5.0,10.0
50965,Talcher,6/29/2021,77.0,48.0,16.0,14.0,62.0,8.0
50966,Talcher,6/30/2021,85.0,52.0,17.0,16.0,45.0,10.0
50967,Talcher,7/1/2021,80.0,40.0,17.0,16.0,26.0,9.0
50968,Talcher,7/2/2021,68.0,32.0,17.0,15.0,19.0,8.0
50969,Talcher,7/3/2021,57.0,48.0,19.0,16.0,17.0,8.0
50970,Talcher,7/4/2021,85.0,50.0,21.0,17.0,15.0,11.0
50971,Talcher,7/5/2021,85.0,58.0,20.0,17.0,12.0,9.0
50972,Talcher,7/6/2021,81.0,43.0,19.0,18.0,11.0,9.0
50973,Talcher,7/7/2021,93.0,35.0,18.0,20.0,11.0,8.0
50974,Talcher,7/8/2021,76.0,45.0,20.0,16.0,17.0,7.0
50975,Talcher,7/9/2021,64.0,37.0,21.0,12.0,15.0,11.0
50976,Talcher,7/10/2021,60.0,22.0,19.0,9.0,11.0,8.0
50977,Talcher,7/11/2021,51.0,17.0,18.0,9.0,9.0,7.0
50978,Talcher,7/12/2021,59.0,15.0,18.0,9.0,9.0,8.0
50979,Talcher,7/13/2021,43.0,22.0,42.0,12.0,10.0,5.0
50980,Talcher,7/14/2021,108.0,20.0,29.0,10.0,10.0,7.0
50981,Talcher,7/15/2021,50.0,25.0,19.0,10.0,14.0,6.0
50982,Talcher,7/16/2021,49.0,28.0,7.0,10.0,13.0,8.0
50983,Talcher,7/17/2021,48.0,37.0,6.0,15.0,12.0,8.0
50984,Talcher,7/18/2021,71.0,41.0,6.0,19.0,12.0,9.0
50985,Talcher,7/19/2021,66.0,41.0,5.0,20.0,13.0,8.0
50986,Talcher,7/20/2021,84.0,37.0,3.0,19.0,12.0,7.0
50987,Talcher,7/21/2021,82.0,29.0,9.0,18.0,10.0,8.0
50988,Talcher,7/22/2021,71.0,32.0,20.0,21.0,19.0,10.0
50989,Talcher,7/23/2021,84.0,32.0,20.0,17.0,14.0,7.0
50990,Talcher,7/24/2021,73.0,52.0,22.0,16.0,11.0,7.0
50991,Talcher,7/25/2021,97.0,51.0,21.0,16.0,10.0,7.0
50992,Talcher,7/26/2021,57.0,18.0,20.0,12.0,7.0,6.0
50993,Talcher,7/27/2021,41.0,11.0,19.0,11.0,6.0,6.0
50994,Talcher,7/28/2021,34.0,13.0,19.0,11.0,5.0,6.0
50995,Talcher,7/29/2021,31.0,17.0,18.0,11.0,5.0,6.0
50996,Talcher,7/30/2021,40.0,29.0,21.0,14.0,6.0,5.0
50997,Talcher,7/31/2021,50.0,41.0,21.0,15.0,6.0,6.0
50998,Talcher,8/1/2021,67.0,59.0,22.0,15.0,5.0,6.0
50999,Talcher,8/2/2021,64.0,51.0,21.0,14.0,5.0,6.0
51000,Talcher,8/3/2021,62.0,72.0,22.0,20.0,7.0,6.0
51001,Talcher,8/4/2021,87.0,55.0,22.0,19.0,6.0,5.0
51002,Talcher,8/5/2021,59.0,53.0,22.0,18.0,5.0,6.0
51003,Talcher,8/6/2021,76.0,49.0,21.0,16.0,5.0,6.0
51004,Talcher,8/7/2021,55.0,46.0,20.0,14.0,5.0,6.0
51005,Talcher,8/8/2021,69.0,43.0,20.0,14.0,10.0,6.0
51006,Talcher,8/9/2021,84.0,51.0,21.0,15.0,16.0,7.0
51007,Talcher,8/10/2021,86.0,50.0,21.0,16.0,10.0,6.0
51008,Talcher,8/11/2021,82.0,45.0,21.0,16.0,7.0,8.0
51009,Talcher,8/12/2021,78.0,50.0,23.0,17.0,10.0,7.0
51010,Talcher,8/13/2021,74.0,90.0,23.0,18.0,7.0,6.0
51011,Talcher,8/14/2021,75.0,51.0,24.0,18.0,6.0,7.0
51012,Talcher,8/15/2021,89.0,30.0,22.0,15.0,5.0,5.0
51013,Talcher,8/16/2021,49.0,18.0,21.0,14.0,4.0,5.0
51014,Talcher,8/17/2021,41.0,28.0,21.0,16.0,4.0,6.0
51015,Talcher,8/18/2021,57.0,30.0,22.0,15.0,7.0,5.0
51016,Talcher,8/19/2021,63.0,19.0,15.0,2.0,17.0,7.0
51017,Talcher,8/20/2021,39.0,24.0,8.0,2.0,8.0,5.0
51018,Talcher,8/21/2021,42.0,31.0,8.0,2.0,5.0,8.0
51019,Talcher,8/22/2021,49.0,35.0,9.0,4.0,5.0,5.0
51020,Talcher,8/23/2021,66.0,45.0,8.0,7.0,5.0,5.0
51021,Talcher,8/24/2021,61.0,50.0,9.0,6.0,4.0,5.0
51022,Talcher,8/25/2021,68.0,54.0,9.0,12.0,5.0,5.0
51023,Talcher,8/26/2021,74.0,38.0,8.0,11.0,7.0,6.0
51024,Talcher,8/27/2021,68.0,24.0,7.0,8.0,10.0,5.0
51025,Talcher,8/28/2021,66.0,14.0,5.0,3.0,5.0,6.0
51026,Talcher,8/29/2021,31.0,14.0,4.0,3.0,3.0,5.0
51027,Talcher,8/30/2021,42.0,15.0,5.0,3.0,3.0,5.0
51028,Talcher,8/31/2021,52.0,24.0,5.0,5.0,4.0,6.0
51029,Talcher,9/1/2021,37.0,28.0,5.0,4.0,4.0,6.0
51030,Talcher,9/2/2021,49.0,33.0,5.0,5.0,4.0,7.0
51031,Talcher,9/3/2021,65.0,41.0,5.0,6.0,2.0,6.0
51032,Talcher,9/4/2021,61.0,28.0,4.0,6.0,1.0,10.0
51033,Talcher,9/5/2021,54.0,28.0,5.0,13.0,4.0,7.0
51034,Talcher,9/8/2021,46.0,37.0,8.0,11.0,1.0,6.0
51035,Talcher,9/9/2021,87.0,37.0,9.0,15.0,3.0,13.0
51036,Talcher,9/10/2021,64.0,34.0,8.0,10.0,1.0,49.0
51037,Talcher,9/11/2021,77.0,27.0,7.0,14.0,2.0,10.0
51038,Talcher,9/12/2021,54.0,12.0,5.0,8.0,1.0,11.0
51039,Talcher,10/3/2021,31.0,34.0,6.0,11.0,12.0,7.0
51040,Talcher,10/4/2021,66.0,31.0,9.0,7.0,31.0,7.0
51041,Talcher,10/5/2021,58.0,15.0,3.0,2.0,2.0,5.0
51042,Talcher,10/6/2021,26.0,40.0,10.0,10.0,5.0,15.0
51043,Talcher,10/7/2021,72.0,25.0,2.0,4.0,7.0,2.0
51044,Talcher,10/8/2021,52.0,44.0,5.0,11.0,7.0,7.0
51045,Talcher,10/9/2021,68.0,28.0,1.0,5.0,1.0,5.0
51046,Talcher,10/10/2021,40.0,23.0,1.0,5.0,1.0,6.0
51047,Talcher,10/17/2021,49.0,12.0,3.0,8.0,1.0,6.0
51048,Talcher,10/18/2021,41.0,9.0,2.0,6.0,1.0,5.0
51049,Talcher,10/20/2021,44.0,22.0,2.0,5.0,1.0,2.0
51050,Talcher,10/21/2021,53.0,19.0,2.0,5.0,1.0,2.0
51051,Talcher,10/22/2021,36.0,30.0,2.0,5.0,1.0,2.0
51052,Talcher,10/23/2021,37.0,35.0,3.0,6.0,2.0,2.0
51053,Talcher,10/24/2021,56.0,36.0,3.0,7.0,2.0,3.0
51054,Talcher,10/25/2021,66.0,28.0,2.0,6.0,2.0,4.0
51055,Talcher,10/26/2021,61.0,25.0,1.0,5.0,1.0,2.0
51056,Talcher,10/27/2021,41.0,49.0,5.0,16.0,4.0,13.0
51057,Talcher,10/28/2021,101.0,22.0,1.0,5.0,1.0,2.0
51058,Talcher,10/29/2021,43.0,30.0,6.0,13.0,3.0,8.0
51059,Talcher,11/1/2021,50.0,22.0,1.0,4.0,3.0,3.0
51060,Talcher,11/2/2021,51.0,36.0,3.0,9.0,11.0,6.0
51061,Talcher,11/3/2021,84.0,31.0,2.0,5.0,4.0,3.0
51062,Talcher,11/4/2021,71.0,40.0,3.0,8.0,3.0,7.0
51063,Talcher,11/5/2021,74.0,43.0,4.0,9.0,3.0,2.0
51064,Talcher,11/6/2021,86.0,33.0,2.0,6.0,2.0,3.0
51065,Talcher,11/7/2021,65.0,70.0,8.0,18.0,6.0,15.0
51066,Talcher,11/8/2021,120.0,37.0,2.0,6.0,2.0,3.0
51067,Talcher,11/9/2021,71.0,30.0,3.0,6.0,2.0,2.0
51068,Talcher,11/10/2021,70.0,26.0,4.0,8.0,4.0,6.0
51069,Talcher,11/11/2021,79.0,15.0,1.0,2.0,1.0,2.0
51070,Talcher,11/12/2021,22.0,18.0,3.0,4.0,2.0,5.0
51071,Talcher,11/17/2021,30.0,30.0,6.0,6.0,5.0,7.0
51072,Talcher,11/18/2021,79.0,19.0,2.0,3.0,2.0,3.0
51073,Talcher,11/19/2021,24.0,20.0,2.0,2.0,1.0,2.0
51074,Talcher,11/20/2021,47.0,21.0,4.0,4.0,2.0,3.0
